wall_time_s,wall_time_iso,target_timestamp_s,hand_side,frame_id,hand_command,reference_frame,max_iters,eps,target_x,target_y,target_z,target_qx,target_qy,target_qz,target_qw,current_q0,current_q1,current_q2,current_q3,current_q4,current_q5,current_q6,success,has_solution,position_error_m,orientation_error_rad,iterations,solve_time_ms,message,q_target0,q_target1,q_target2,q_target3,q_target4,q_target5,q_target6
1781693674.848800,2026-06-17T18:54:34.848,1781693674.742134,left,base,1,pelvis,200,0.001,-0.0107274,0.266458362,-0.051203,-0.697166156,0.71658037,-0.021534115,0.00286459815,1.32453465e-05,-6.8710376e-06,-6.6569422e-06,-4.24540936e-06,-6.6569422e-06,-2.60053299e-05,-5.58432983e-06,1,1,0.00305514488,0.0401763203,2,0.084743,,0.00675165079,-0.0034984285,-0.00339304535,-0.00216897067,-0.00339303312,-0.0132501835,-0.00284970197
1781693674.849677,2026-06-17T18:54:34.849,1781693674.758804,right,base,1,pelvis,200,0.001,-0.0078606,-0.271656518,-0.053619,-0.707583165,-0.706629728,-0.000685152926,0.00015424759,0,0,0,0,0,0,0,1,1,0.000964452135,0.0015569622,1,0.041653,,0,0,0,0,0,0,0
1781693674.865446,2026-06-17T18:54:34.865,1781693674.775483,left,base,1,pelvis,200,0.001,-0.01075395,0.266058587,-0.0510855,-0.695950551,0.717660598,-0.0245438765,0.00370063901,0.000183773809,-9.53328586e-05,-9.23623718e-05,-5.89033322e-05,-9.23623718e-05,-0.000360813399,-7.74803104e-05,1,1,0.00321545484,0.0452401658,2,0.055926,,0.00743402917,-0.00380122181,-0.00384843715,-0.00264594011,-0.00384824874,-0.0149272265,-0.00340313815
1781693674.865873,2026-06-17T18:54:34.865,1781693674.792145,right,base,1,pelvis,200,0.001,-0.0083014,-0.272375768,-0.053898,-0.707762864,-0.706449105,-0.000917087739,0.000740958417,0,0,0,0,0,0,0,1,1,0.00182638618,0.00290403262,1,0.022684,,0,0,0,0,0,0,0
1781693674.882525,2026-06-17T18:54:34.882,1781693674.792430,left,base,1,pelvis,200,0.001,-0.0109895,0.265646547,-0.050971,-0.694749542,0.718713653,-0.0274059442,0.0047616932,0.000674467938,-0.00034988096,-0.000338978982,-0.000216181018,-0.000338978982,-0.00132422064,-0.000284360354,1,1,0.00336703309,0.0496972901,2,0.075353,,0.00862309402,-0.00419018908,-0.00442078909,-0.00333860886,-0.00442005073,-0.017233978,-0.00396426198
1781693674.883081,2026-06-17T18:54:34.883,1781693674.792145,right,base,1,pelvis,200,0.001,-0.0083014,-0.272375768,-0.053898,-0.707762864,-0.706449105,-0.000917087739,0.000740958417,0,0,0,0,0,0,0,1,1,0.00182638618,0.00290403262,1,0.047594,,0,0,0,0,0,0,0
1781693674.899345,2026-06-17T18:54:34.899,1781693674.792430,left,base,1,pelvis,200,0.001,-0.0109895,0.265646547,-0.050971,-0.694749542,0.718713653,-0.0274059442,0.0047616932,0.00118146178,-0.000608745184,-0.000602202235,-0.000398422567,-0.000602188103,-0.00234449992,-0.000518281032,1,1,0.00330387535,0.048936196,2,0.069727,,0.00906721761,-0.00424496267,-0.00462306219,-0.00372170071,-0.00462171798,-0.0178239219,-0.00427170739
1781693674.899865,2026-06-17T18:54:34.899,1781693674.792145,right,base,1,pelvis,200,0.001,-0.0083014,-0.272375768,-0.053898,-0.707762864,-0.706449105,-0.000917087739,0.000740958417,0,0,0,0,0,0,0,1,1,0.00182638618,0.00290403262,1,0.046929,,0,0,0,0,0,0,0
1781693674.916317,2026-06-17T18:54:34.916,1781693674.792430,left,base,1,pelvis,200,0.001,-0.0109895,0.265646547,-0.050971,-0.694749542,0.718713653,-0.0274059442,0.0047616932,0.00192789588,-0.000967982477,-0.00098522619,-0.000693338416,-0.000985139415,-0.00383799136,-0.000863930694,1,1,0.00321811863,0.0478167687,2,0.086338,,0.00974882062,-0.0043186255,-0.00491701828,-0.00434484216,-0.00491469297,-0.0186750769,-0.00471625416
1781693674.916775,2026-06-17T18:54:34.916,1781693674.792145,right,base,1,pelvis,200,0.001,-0.0083014,-0.272375768,-0.053898,-0.707762864,-0.706449105,-0.000917087739,0.000740958417,0,0,0,0,0,0,0,1,1,0.00182638618,0.00290403262,1,0.023354,,0,0,0,0,0,0,0
1781693674.933125,2026-06-17T18:54:34.933,1781693674.858806,left,base,1,pelvis,200,0.001,-0.012056,0.264923222,-0.0502895,-0.692835021,0.720376878,-0.0314971053,0.00668732182,0.00281757875,-0.00137635084,-0.00143856343,-0.0010707247,-0.00143831995,-0.00558088001,-0.00128859856,1,1,0.00395815908,0.0542069199,2,0.089601,,0.0127427871,-0.00508682594,-0.00587490714,-0.00603113815,-0.00587103,-0.0229585462,-0.00528417343
1781693674.933594,2026-06-17T18:54:34.933,1781693674.792145,right,base,1,pelvis,200,0.001,-0.0083014,-0.272375768,-0.053898,-0.707762864,-0.706449105,-0.000917087739,0.000740958417,0,0,0,0,0,0,0,1,1,0.00182638618,0.00290403262,1,0.024893,,0,0,0,0,0,0,0
1781693674.949963,2026-06-17T18:54:34.949,1781693674.858806,left,base,1,pelvis,200,0.001,-0.012056,0.264923222,-0.0502895,-0.692835021,0.720376878,-0.0314971053,0.00668732182,0.00380998647,-0.00179762255,-0.00193660484,-0.0015395093,-0.00193606329,-0.00745569297,-0.00177936659,1,1,0.00386299456,0.0527547335,2,0.07517,,0.01382224,-0.00516143929,-0.00625703264,-0.00721089026,-0.00625148199,-0.0238871706,-0.00587727996
1781693674.950251,2026-06-17T18:54:34.950,1781693674.792145,right,base,1,pelvis,200,0.001,-0.0083014,-0.272375768,-0.053898,-0.707762864,-0.706449105,-0.000917087739,0.000740958417,0,0,0,0,0,0,0,1,1,0.00182638618,0.00290403262,1,0.017223,,0,0,0,0,0,0,0
1781693674.966532,2026-06-17T18:54:34.966,1781693674.892297,left,base,1,pelvis,200,0.001,-0.0124685,0.264536972,-0.0498185,-0.6919504,0.721143873,-0.0331184931,0.00770223074,0.00523507756,-0.00232236441,-0.00256490046,-0.00225607967,-0.00256382676,-0.009928935,-0.00233850467,1,1,0.00425938593,0.0541928137,2,0.041035,,0.0165036579,-0.00566812118,-0.00702296499,-0.00981058783,-0.00701479272,-0.0262049331,-0.00635867727
1781693674.966888,2026-06-17T18:54:34.966,1781693674.792145,right,base,1,pelvis,200,0.001,-0.0083014,-0.272375768,-0.053898,-0.707762864,-0.706449105,-0.000917087739,0.000740958417,0,0,0,0,0,0,0,1,1,0.00182638618,0.00290403262,1,0.019888,,0,0,0,0,0,0,0
1781693674.983499,2026-06-17T18:54:34.983,1781693674.892297,left,base,1,pelvis,200,0.001,-0.0124685,0.264536972,-0.0498185,-0.6919504,0.721143873,-0.0331184931,0.00770223074,0.00670767624,-0.0028092328,-0.00319805827,-0.00310577217,-0.00319621683,-0.0123226104,-0.00294536355,1,1,0.00415308337,0.0523385814,2,0.060194,,0.0183909499,-0.00574365157,-0.00750888689,-0.0121882354,-0.00749779431,-0.0270640977,-0.00708132112
1781693674.983793,2026-06-17T18:54:34.983,1781693674.792145,right,base,1,pelvis,200,0.001,-0.0083014,-0.272375768,-0.053898,-0.707762864,-0.706449105,-0.000917087739,0.000740958417,0,0,0,0,0,0,0,1,1,0.00182638618,0.00290403262,1,0.015251,,0,0,0,0,0,0,0
1781693675.000455,2026-06-17T18:54:35.000,1781693674.892297,left,base,1,pelvis,200,0.001,-0.0124685,0.264536972,-0.0498185,-0.6919504,0.721143873,-0.0331184931,0.00770223074,0.00854173044,-0.00334448862,-0.00391417703,-0.00436108233,-0.0039111503,-0.0149217304,-0.00358442175,1,1,0.00404061806,0.0502513102,2,0.07277,,0.020990441,-0.0058248152,-0.00805882336,-0.0157194234,-0.008043595,-0.0276727324,-0.00785652677
1781693675.000999,2026-06-17T18:54:35.000,1781693674.942147,right,base,1,pelvis,200,0.001,-0.00864675,-0.273301518,-0.054637,-0.708094345,-0.706112155,-0.00119842549,0.00256637334,0,0,0,0,0,0,0,1,1,0.0030184145,0.00669502135,1,0.033198,,0,0,0,0,0,0,0
1781693675.017423,2026-06-17T18:54:35.017,1781693674.892297,left,base,1,pelvis,200,0.001,-0.0124685,0.264536972,-0.0498185,-0.6919504,0.721143873,-0.0331184931,0.00770223074,0.0104960248,-0.00382053351,-0.00462744381,-0.00591415575,-0.00462281665,-0.017331034,-0.00427828086,1,1,0.00393988401,0.0481734431,2,0.084123,,0.0240298608,-0.00587810399,-0.00860637865,-0.0200900757,-0.00858624439,-0.0278735826,-0.00865805626
1781693675.017873,2026-06-17T18:54:35.017,1781693674.942147,right,base,1,pelvis,200,0.001,-0.00864675,-0.273301518,-0.054637,-0.708094345,-0.706112155,-0.00119842549,0.00256637334,0,0,0,0,0,0,0,1,1,0.0030184145,0.00669502135,1,0.021968,,0,0,0,0,0,0,0
1781693675.034319,2026-06-17T18:54:35.034,1781693674.959030,left,base,1,pelvis,200,0.001,-0.01358595,0.263618362,-0.04872,-0.690452652,0.722478997,-0.0348997184,0.009013507,0.012663696,-0.00423452736,-0.00533621148,-0.00793948014,-0.00532939459,-0.0194671607,-0.00501738447,1,1,0.00505469874,0.0503910334,2,0.093502,,0.0318652972,-0.00694104998,-0.00965477271,-0.03056093,-0.00962841581,-0.0277975137,-0.00856014623
1781693675.034858,2026-06-17T18:54:35.034,1781693674.975483,right,base,1,pelvis,200,0.001,-0.00904145,-0.273210018,-0.0547565,-0.708256298,-0.705947298,-0.00140614584,0.00307451404,0,0,0,0,0,0,0,1,1,0.00314527264,0.00786614852,1,0.025877,,0,0,0,0,0,0,0
1781693675.051231,2026-06-17T18:54:35.051,1781693674.992201,left,base,1,pelvis,200,0.001,-0.0143801,0.263215532,-0.0481635,-0.689806308,0.72306827,-0.035448233,0.00910809459,0.0151033969,-0.00458731437,-0.0060381395,-0.0105475558,-0.00602846409,-0.0212715648,-0.00579883979,1,1,0.00556806614,0.0497874496,2,0.07712,,0.0398612822,-0.00736280884,-0.0104227873,-0.0423587223,-0.0103885356,-0.0257147383,-0.00909545299
1781693675.051705,2026-06-17T18:54:35.051,1781693674.975483,right,base,1,pelvis,200,0.001,-0.00904145,-0.273210018,-0.0547565,-0.708256298,-0.705947298,-0.00140614584,0.00307451404,0,0,0,0,0,0,0,1,1,0.00314527264,0.00786614852,1,0.024069,,0,0,0,0,0,0,0
1781693675.068311,2026-06-17T18:54:35.068,1781693674.992201,left,base,1,pelvis,200,0.001,-0.0143801,0.263215532,-0.0481635,-0.689806308,0.72306827,-0.035448233,0.00910809459,0.0188073086,-0.00510742419,-0.00683731441,-0.0149699525,-0.00682395286,-0.0227136172,-0.00640901138,1,1,0.00537767279,0.0475688156,2,0.310163,,0.0492262534,-0.00737164666,-0.0110563499,-0.0581090973,-0.0110105881,-0.0209786404,-0.00989732242
1781693675.068619,2026-06-17T18:54:35.068,1781693674.975483,right,base,1,pelvis,200,0.001,-0.00904145,-0.273210018,-0.0547565,-0.708256298,-0.705947298,-0.00140614584,0.00307451404,0,0,0,0,0,0,0,1,1,0.00314527264,0.00786614852,1,0.018557,,0,0,0,0,0,0,0
1781693675.084792,2026-06-17T18:54:35.084,1781693674.992201,left,base,1,pelvis,200,0.001,-0.0143801,0.263215532,-0.0481635,-0.689806308,0.72306827,-0.035448233,0.00910809459,0.0236297498,-0.0056240231,-0.00765857183,-0.0212433873,-0.00764042536,-0.023401028,-0.00702434447,1,1,0.00510251979,0.0453438173,2,0.043485,,0.0616797364,-0.00734133095,-0.0117160922,-0.0794250188,-0.0116552795,-0.0137502382,-0.0107364145
1781693675.085356,2026-06-17T18:54:35.085,1781693674.975483,right,base,1,pelvis,200,0.001,-0.00904145,-0.273210018,-0.0547565,-0.708256298,-0.705947298,-0.00140614584,0.00307451404,0,0,0,0,0,0,0,1,1,0.00314527264,0.00786614852,1,0.014569,,0,0,0,0,0,0,0
1781693675.101381,2026-06-17T18:54:35.101,1781693674.992201,left,base,1,pelvis,200,0.001,-0.0143801,0.263215532,-0.0481635,-0.689806308,0.72306827,-0.035448233,0.00910809459,0.029550549,-0.00602827082,-0.00844452142,-0.0297708983,-0.00841998718,-0.0228406987,-0.00768890107,1,1,0.00472023596,0.0432204009,2,0.045676,,0.076922784,-0.00723466567,-0.0123571355,-0.105953584,-0.0122765253,-0.00403001835,-0.0116030877
1781693675.101615,2026-06-17T18:54:35.101,1781693674.975483,right,base,1,pelvis,200,0.001,-0.00904145,-0.273210018,-0.0547565,-0.708256298,-0.705947298,-0.00140614584,0.00307451404,0,0,0,0,0,0,0,1,1,0.00314527264,0.00786614852,1,0.014036,,0,0,0,0,0,0,0
1781693675.118362,2026-06-17T18:54:35.118,1781693674.992201,left,base,1,pelvis,200,0.001,-0.0143801,0.263215532,-0.0481635,-0.689806308,0.72306827,-0.035448233,0.00910809459,0.0369248714,-0.00632964566,-0.00919541554,-0.0411675605,-0.00916255464,-0.0207542474,-0.00838836933,1,1,0.00419842558,0.0412105314,2,0.039,,0.0941646944,-0.00705952132,-0.0129772477,-0.136239241,-0.0128704298,0.0075316042,-0.0124864398
1781693675.118915,2026-06-17T18:54:35.118,1781693675.042160,right,base,1,pelvis,200,0.001,-0.00893075,-0.273508518,-0.054713,-0.70844853,-0.705755119,-0.00148242049,0.00286257716,0,0,0,0,0,0,0,1,1,0.00332294338,0.00770752927,1,0.020285,,0,0,0,0,0,0,0
1781693675.135320,2026-06-17T18:54:35.135,1781693675.042434,left,base,1,pelvis,200,0.001,-0.0151072,0.263018972,-0.047622,-0.688925129,0.7238732,-0.0362088319,0.0088700741,0.0454919217,-0.00652348958,-0.00987261622,-0.0550439126,-0.00982952803,-0.0171721277,-0.0090769216,1,1,0.00395950353,0.0412810291,2,0.057453,,0.117618568,-0.00694956442,-0.0138536313,-0.176465953,-0.0137083945,0.0228027917,-0.0135136008
1781693675.135598,2026-06-17T18:54:35.135,1781693675.042160,right,base,1,pelvis,200,0.001,-0.00893075,-0.273508518,-0.054713,-0.70844853,-0.705755119,-0.00148242049,0.00286257716,0,0,0,0,0,0,0,1,1,0.00332294338,0.00770752927,1,0.015402,,0,0,0,0,0,0,0
1781693675.152231,2026-06-17T18:54:35.152,1781693675.042434,left,base,1,pelvis,200,0.001,-0.0151072,0.263018972,-0.047622,-0.688925129,0.7238732,-0.0362088319,0.0088700741,0.0544020659,-0.00662161672,-0.0104409569,-0.0699077071,-0.0103862022,-0.0126498085,-0.00970107547,1,1,0.00338830038,0.0397945504,2,0.042736,,0.130684063,-0.00673879054,-0.0143220498,-0.199480715,-0.0141380696,0.0316550357,-0.0142334579
1781693675.152795,2026-06-17T18:54:35.152,1781693675.042160,right,base,1,pelvis,200,0.001,-0.00893075,-0.273508518,-0.054713,-0.70844853,-0.705755119,-0.00148242049,0.00286257716,0,0,0,0,0,0,0,1,1,0.00332294338,0.00770752927,1,0.023134,,0,0,0,0,0,0,0
1781693675.168866,2026-06-17T18:54:35.168,1781693675.042434,left,base,1,pelvis,200,0.001,-0.0151072,0.263018972,-0.047622,-0.688925129,0.7238732,-0.0362088319,0.0088700741,0.0644812041,-0.00667390418,-0.0109850682,-0.0868971837,-0.0109158872,-0.0069973025,-0.0103089384,1,1,0.00290828518,0.0384448702,2,0.038774,,0.140563132,-0.00654432106,-0.014759991,-0.216701882,-0.0145297593,0.0380328607,-0.0148976462
1781693675.169176,2026-06-17T18:54:35.169,1781693675.042160,right,base,1,pelvis,200,0.001,-0.00893075,-0.273508518,-0.054713,-0.70844853,-0.705755119,-0.00148242049,0.00286257716,0,0,0,0,0,0,0,1,1,0.00332294338,0.00770752927,1,0.019415,,0,0,0,0,0,0,0
1781693675.185971,2026-06-17T18:54:35.185,1781693675.042434,left,base,1,pelvis,200,0.001,-0.0151072,0.263018972,-0.047622,-0.688925129,0.7238732,-0.0362088319,0.0088700741,0.0743822768,-0.00668360836,-0.0114841358,-0.103734791,-0.0113977858,-0.00121659131,-0.0108958761,1,1,0.002577165,0.0372108073,2,0.064445,,0.146913044,-0.00637889216,-0.0151502382,-0.227567757,-0.0148718093,0.041663324,-0.0154923911
1781693675.186648,2026-06-17T18:54:35.186,1781693675.125496,right,base,1,pelvis,200,0.001,-0.00947845,-0.273373818,-0.0541575,-0.708656527,-0.705548483,-0.0011426645,0.00244132724,0,0,0,0,0,0,0,1,1,0.00328340968,0.00709999237,1,0.022727,,0,0,0,0,0,0,0
1781693675.202672,2026-06-17T18:54:35.202,1781693675.142193,left,base,1,pelvis,200,0.001,-0.0156327,0.262827002,-0.0472605,-0.68782951,0.724864426,-0.0373727262,0.00808757088,0.0851162466,-0.00666101715,-0.0120154515,-0.122057089,-0.0119057651,0.00514933479,-0.011544929,1,1,0.00249687757,0.0383852833,2,0.034669,,0.156831473,-0.00621484149,-0.0159441451,-0.243791409,-0.015576349,0.0468945207,-0.0167183825
1781693675.202941,2026-06-17T18:54:35.202,1781693675.125496,right,base,1,pelvis,200,0.001,-0.00947845,-0.273373818,-0.0541575,-0.708656527,-0.705548483,-0.0011426645,0.00244132724,0,0,0,0,0,0,0,1,1,0.00328340968,0.00709999237,1,0.01776,,0,0,0,0,0,0,0
1781693675.219473,2026-06-17T18:54:35.219,1781693675.142193,left,base,1,pelvis,200,0.001,-0.0156327,0.262827002,-0.0472605,-0.68782951,0.724864426,-0.0373727262,0.00808757088,0.0951156531,-0.0066153662,-0.0125226947,-0.139129884,-0.0123857039,0.0110577028,-0.0121836721,1,1,0.00230595177,0.03714539,2,0.066261,,0.160022672,-0.00605791817,-0.0163275621,-0.248908605,-0.0159000189,0.0479282567,-0.0173051229
1781693675.219890,2026-06-17T18:54:35.219,1781693675.175508,right,base,1,pelvis,200,0.001,-0.0100499,-0.273287818,-0.0535995,-0.708805192,-0.705400413,-0.00086361017,0.00217058255,0,0,0,0,0,0,0,1,1,0.00348263583,0.00681242099,1,0.018945,,0,0,0,0,0,0,0
1781693675.236260,2026-06-17T18:54:35.236,1781693675.175762,left,base,1,pelvis,200,0.001,-0.01541065,0.262781947,-0.04718,-0.686824005,0.725790566,-0.0380209303,0.00743297083,0.105668805,-0.00654687812,-0.0131077487,-0.157026575,-0.0129312911,0.0171856516,-0.012959089,1,1,0.00210295635,0.037650708,2,0.059178,,0.163622967,-0.00578725374,-0.0171010044,-0.255157183,-0.0165762086,0.0496373786,-0.0185081102
1781693675.236590,2026-06-17T18:54:35.236,1781693675.175508,right,base,1,pelvis,200,0.001,-0.0100499,-0.273287818,-0.0535995,-0.708805192,-0.705400413,-0.00086361017,0.00217058255,0,0,0,0,0,0,0,1,1,0.00348263583,0.00681242099,1,0.01879,,0,0,0,0,0,0,0
1781693675.253165,2026-06-17T18:54:35.253,1781693675.175762,left,base,1,pelvis,200,0.001,-0.01541065,0.262781947,-0.04718,-0.686824005,0.725790566,-0.0380209303,0.00743297083,0.11576511,-0.00645605314,-0.0137058334,-0.174093788,-0.0134827364,0.0228961325,-0.0137663707,1,1,0.00471007505,0.0477365342,1,0.054315,,0.11576511,-0.00645605314,-0.0137058334,-0.174093788,-0.0134827364,0.0228961325,-0.0137663707
1781693675.253456,2026-06-17T18:54:35.253,1781693675.175508,right,base,1,pelvis,200,0.001,-0.0100499,-0.273287818,-0.0535995,-0.708805192,-0.705400413,-0.00086361017,0.00217058255,0,0,0,0,0,0,0,1,1,0.00348263583,0.00681242099,1,0.023239,,0,0,0,0,0,0,0
1781693675.270078,2026-06-17T18:54:35.270,1781693675.175762,left,base,1,pelvis,200,0.001,-0.01541065,0.262781947,-0.04718,-0.686824005,0.725790566,-0.0380209303,0.00743297083,0.125569249,-0.00631904319,-0.0144013666,-0.190700399,-0.0141164637,0.0283743323,-0.0147377614,1,1,0.00424042077,0.0456737648,1,0.037065,,0.125569249,-0.00631904319,-0.0144013666,-0.190700399,-0.0141164637,0.0283743323,-0.0147377614
1781693675.270399,2026-06-17T18:54:35.270,1781693675.225505,right,base,1,pelvis,200,0.001,-0.011296,-0.272808468,-0.052507,-0.708887898,-0.705317795,-0.000582763923,0.00210152766,0,0,0,0,0,0,0,1,1,0.00424630982,0.00681846828,1,0.018846,,0,0,0,0,0,0,0
1781693675.287041,2026-06-17T18:54:35.287,1781693675.242215,left,base,1,pelvis,200,0.001,-0.0149367,0.262765112,-0.0473525,-0.686122623,0.726432121,-0.0384340326,0.00741252123,0.123335292,-0.00635026209,-0.0142428834,-0.186916439,-0.0139720635,0.0271260772,-0.0145164216,1,1,0.00404166858,0.0479647032,1,0.034902,,0.123335292,-0.00635026209,-0.0142428834,-0.186916439,-0.0139720635,0.0271260772,-0.0145164216
1781693675.287316,2026-06-17T18:54:35.287,1781693675.225505,right,base,1,pelvis,200,0.001,-0.011296,-0.272808468,-0.052507,-0.708887898,-0.705317795,-0.000582763923,0.00210152766,0,0,0,0,0,0,0,1,1,0.00424630982,0.00681846828,1,0.019823,,0,0,0,0,0,0,0
